month	depth	latitude	longitude	nppv	o2	time
1	1.5413754	23.75	119.5	28.066425	218.96239	2024-01-01
1	1.5413754	23.75	119.75	28.80668	215.25906	2024-01-01
1	1.5413754	23.75	120.0	25.562845	222.99817	2024-01-01
1	1.5413754	23.75	121.75	15.743542	209.96753	2024-01-01
1	1.5413754	23.75	122.0	13.387618	209.42168	2024-01-01
1	1.5413754	23.75	122.25	9.798042	208.54771	2024-01-01
1	1.5413754	23.75	122.5	7.643985	208.10727	2024-01-01
1	1.5413754	23.75	122.75	7.120208	208.24168	2024-01-01
1	1.5413754	23.75	123.0	7.335172	208.72906	2024-01-01
1	1.5413754	24.0	119.25	20.519434	220.93668	2024-01-01
1	1.5413754	24.0	119.5	26.265577	218.4139	2024-01-01
1	1.5413754	24.0	119.75	33.888756	217.24037	2024-01-01
1	1.5413754	24.0	120.0	29.516018	220.64392	2024-01-01
1	1.5413754	24.0	120.25	24.524317	226.1931	2024-01-01
1	1.5413754	24.0	121.75	17.200462	210.38768	2024-01-01
1	1.5413754	24.0	122.0	14.369242	209.66365	2024-01-01
1	1.5413754	24.0	122.25	10.925552	208.86122	2024-01-01
1	1.5413754	24.0	122.5	8.466969	208.30573	2024-01-01
1	1.5413754	24.0	122.75	7.8522453	208.3114	2024-01-01
1	1.5413754	24.0	123.0	7.969409	208.7442	2024-01-01
1	1.5413754	24.25	119.25	19.404509	222.38623	2024-01-01
1	1.5413754	24.25	119.5	27.266153	220.89058	2024-01-01
1	1.5413754	24.25	119.75	25.674809	222.42255	2024-01-01
1	1.5413754	24.25	120.0	23.39588	223.08179	2024-01-01
1	1.5413754	24.25	120.25	22.161087	225.1081	2024-01-01
1	1.5413754	24.25	121.75	18.038252	210.56229	2024-01-01
1	1.5413754	24.25	122.0	16.395287	209.96101	2024-01-01
1	1.5413754	24.25	122.25	12.730395	209.25417	2024-01-01
1	1.5413754	24.25	122.5	9.573284	208.56618	2024-01-01
1	1.5413754	24.25	122.75	8.535066	208.41861	2024-01-01
1	1.5413754	24.25	123.0	8.354439	208.69891	2024-01-01
1	1.5413754	24.5	119.25	18.74539	229.29245	2024-01-01
1	1.5413754	24.5	119.5	19.875166	224.1707	2024-01-01
1	1.5413754	24.5	119.75	19.57044	224.90192	2024-01-01
1	1.5413754	24.5	120.0	18.888775	225.82524	2024-01-01
1	1.5413754	24.5	120.25	18.978138	225.87912	2024-01-01
1	1.5413754	24.5	120.5	18.413065	227.24477	2024-01-01
1	1.5413754	24.5	122.0	18.025747	210.50082	2024-01-01
1	1.5413754	24.5	122.25	14.66466	209.7262	2024-01-01
1	1.5413754	24.5	122.5	11.367879	208.91875	2024-01-01
1	1.5413754	24.5	122.75	9.299053	208.5577	2024-01-01
1	1.5413754	24.5	123.0	8.887629	208.66962	2024-01-01
1	1.5413754	24.75	119.25	20.206013	248.13013	2024-01-01
1	1.5413754	24.75	119.5	20.273823	235.42996	2024-01-01
1	1.5413754	24.75	119.75	19.899996	230.79659	2024-01-01
1	1.5413754	24.75	120.0	18.04617	230.5722	2024-01-01
1	1.5413754	24.75	120.25	16.798164	228.93549	2024-01-01
1	1.5413754	24.75	120.5	16.675882	227.7612	2024-01-01
1	1.5413754	24.75	120.75	18.71826	228.46843	2024-01-01
1	1.5413754	24.75	122.0	19.856525	212.35918	2024-01-01
1	1.5413754	24.75	122.25	16.638306	210.81322	2024-01-01
1	1.5413754	24.75	122.5	13.4976425	209.60709	2024-01-01
1	1.5413754	24.75	122.75	10.68085	208.81245	2024-01-01
1	1.5413754	24.75	123.0	9.675077	208.71933	2024-01-01
1	1.5413754	25.0	119.25	19.902395	267.3089	2024-01-01
1	1.5413754	25.0	119.5	20.12017	254.93542	2024-01-01
1	1.5413754	25.0	119.75	20.070549	242.89528	2024-01-01
1	1.5413754	25.0	120.0	19.187824	237.44136	2024-01-01
1	1.5413754	25.0	120.25	18.15022	235.71515	2024-01-01
1	1.5413754	25.0	120.5	16.82946	232.37642	2024-01-01
1	1.5413754	25.0	120.75	15.472333	229.30664	2024-01-01
1	1.5413754	25.0	122.0	20.753714	216.22038	2024-01-01
1	1.5413754	25.0	122.25	19.842041	212.7568	2024-01-01
1	1.5413754	25.0	122.5	15.691159	210.7192	2024-01-01
1	1.5413754	25.0	122.75	12.574011	209.36655	2024-01-01
1	1.5413754	25.0	123.0	10.9554405	208.83427	2024-01-01
1	1.5413754	25.25	119.25	19.856365	276.42416	2024-01-01
1	1.5413754	25.25	119.5	16.335451	269.2779	2024-01-01
1	1.5413754	25.25	119.75	18.152376	258.51443	2024-01-01
1	1.5413754	25.25	120.0	18.780912	247.49652	2024-01-01
1	1.5413754	25.25	120.25	18.857822	244.4035	2024-01-01
1	1.5413754	25.25	120.5	16.563248	239.20282	2024-01-01
1	1.5413754	25.25	120.75	15.175953	232.57648	2024-01-01
1	1.5413754	25.25	121.0	15.096523	229.72934	2024-01-01
1	1.5413754	25.25	121.25	17.787113	229.6512	2024-01-01
1	1.5413754	25.25	121.5	22.965555	229.28954	2024-01-01
1	1.5413754	25.25	121.75	23.697006	224.07712	2024-01-01
1	1.5413754	25.25	122.0	21.419983	218.14369	2024-01-01
1	1.5413754	25.25	122.25	21.373236	213.76797	2024-01-01
1	1.5413754	25.25	122.5	17.424562	211.51134	2024-01-01
1	1.5413754	25.25	122.75	13.938013	210.06227	2024-01-01
1	1.5413754	25.25	123.0	12.261576	209.12988	2024-01-01
1	1.5413754	25.5	119.75	16.498972	270.87125	2024-01-01
1	1.5413754	25.5	120.0	14.746222	259.10333	2024-01-01
1	1.5413754	25.5	120.25	16.243532	250.82547	2024-01-01
1	1.5413754	25.5	120.5	16.97473	242.35431	2024-01-01
1	1.5413754	25.5	120.75	15.98642	234.64238	2024-01-01
1	1.5413754	25.5	121.0	14.740243	230.00418	2024-01-01
1	1.5413754	25.5	121.25	16.453516	227.87442	2024-01-01
1	1.5413754	25.5	121.5	20.37229	225.30046	2024-01-01
1	1.5413754	25.5	121.75	23.958452	219.48459	2024-01-01
1	1.5413754	25.5	122.0	23.643988	215.41841	2024-01-01
1	1.5413754	25.5	122.25	22.550766	212.80177	2024-01-01
1	1.5413754	25.5	122.5	19.149748	211.4007	2024-01-01
1	1.5413754	25.5	122.75	16.123875	210.29388	2024-01-01
1	1.5413754	25.5	123.0	14.044576	209.44862	2024-01-01
1	2.6456685	21.75	119.25	19.525606	211.7181	2024-01-01
1	2.6456685	21.75	119.5	21.450012	210.74315	2024-01-01
1	2.6456685	21.75	119.75	22.141682	210.57523	2024-01-01
1	2.6456685	21.75	120.0	21.60671	209.74829	2024-01-01
1	2.6456685	21.75	120.25	17.895756	208.72125	2024-01-01
1	2.6456685	21.75	120.5	15.680309	208.65419	2024-01-01
1	2.6456685	21.75	120.75	15.681076	209.24919	2024-01-01
1	2.6456685	21.75	121.0	13.526484	208.90765	2024-01-01
1	2.6456685	21.75	121.25	11.426119	208.646	2024-01-01
1	2.6456685	21.75	121.5	9.503276	208.61185	2024-01-01
1	2.6456685	21.75	121.75	7.9462075	208.78459	2024-01-01
1	2.6456685	21.75	122.0	5.5513844	207.92905	2024-01-01
1	2.6456685	21.75	122.25	4.126701	207.05872	2024-01-01
1	2.6456685	21.75	122.5	4.2685795	206.96843	2024-01-01
